city,state_name,lat,lng
Rossmoor,California,33.7855722,-118.0850642
Aliso Viejo,California,33.565038,-117.727116
Anaheim,California,33.8352932,-117.9145036
Brea,California,33.9166805,-117.9000604
Buena Park,California,33.8675143,-117.9981181
Irvine,California,33.6694649,-117.8231107
Costa Mesa,California,33.6411316,-117.9186689
Cypress,California,33.8169599,-118.0372852
Dana Point,California,33.4669721,-117.6981075
Blossom,Texas,33.6614962,-95.3857864
Deport,Texas,33.5262198,-95.3157832
Bailey,Texas,33.4320531,-96.1658091
Bonham,Texas,33.5773276,-96.1783111
Benjamin,Texas,33.5839808,-99.7923132
Archer City,Texas,33.5956593,-98.6256128
Dickens,Texas,33.6217516,-100.836521
Crosbyton,Texas,33.6600847,-101.2379276
Idalou,Texas,33.6664733,-101.6829424
Anton,Texas,33.8112013,-102.1637854
De Kalb,Texas,33.5087256,-94.616319
Spring Valley,California,32.744774,-116.998916
Pine Valley,California,32.8214402,-116.5291841
Rainbow,California,33.4103083,-117.1478096
Ramona,California,33.0417111,-116.868082
Rancho San Diego,California,32.7472748,-116.9353032
Rancho Santa Fe,California,33.0203211,-117.202813
Valley Center,California,33.2183701,-117.0341967
Chula Vista,California,32.6400541,-117.0841955
Winter Gardens,California,32.8311613,-116.9333599
Carlsbad,California,33.1580933,-117.3505939
Imperial Beach,California,32.5839444,-117.1130849
Coronado,California,32.6858854,-117.1830891
Del Mar,California,32.9594891,-117.2653146
Cooper,Texas,33.3734427,-95.6882925
Bryson,Texas,33.1612263,-98.385607
Jacksboro,Texas,33.2184477,-98.1586558
Desert Shores,California,33.4041996,-116.039724
Niland,California,33.2400366,-115.5188756
Ocotillo,California,32.7386713,-115.99418
Palo Verde,California,33.432807,-114.7321814
Salton City,California,33.2986497,-115.9561112
Salton Sea Beach,California,33.3750346,-116.0119455
Seeley,California,32.7931129,-115.6911118
Winterhaven,California,32.739491,-114.6346751
Brawley,California,32.9786566,-115.530267
Calexico,California,32.6789476,-115.4988834
Calipatria,California,33.1255957,-115.5141538
Imperial,California,32.8475529,-115.5694391
Chico,Texas,33.2959463,-97.7989236
Aurora,Texas,33.0606784,-97.5033561
Bridgeport,Texas,33.2101155,-97.7547552
Decatur,Texas,33.2342834,-97.5861393
Argyle,Texas,33.1212321,-97.1833475
Aubrey,Texas,33.3042835,-96.986118
Justin,Texas,33.0848442,-97.2961286
Corinth,Texas,33.1540091,-97.0647322
Denton,Texas,33.2148412,-97.1330683
Celeste,Texas,33.2942791,-96.1946984
Caddo Mills,Texas,33.0656732,-96.2277554
Campbell,Texas,33.1481702,-95.9513564
Commerce,Texas,33.2470567,-95.8999656
Celina,Texas,33.3245586,-96.7844417
Allen,Texas,33.1031744,-96.6705503
Anna,Texas,33.3490012,-96.5485991
Blue Ridge,Texas,33.2978909,-96.4016498
Josephine,Texas,33.0612291,-96.3072028
Jayton,Texas,33.2481485,-100.5737264
Brownfield,Texas,33.1812035,-102.2743489
Cumby,Texas,33.1373366,-95.8394083
Daingerfield,Texas,33.031793,-94.7218731
Atlanta,Texas,33.1137419,-94.1643537
Aledo,Texas,32.6959643,-97.6022471
Cool,Texas,32.8001288,-98.001153
Pecan Acres,Texas,32.9701251,-97.4747432
Rendon,Texas,32.5762478,-97.2414023
Arlington,Texas,32.735687,-97.1080656
Azle,Texas,32.8951262,-97.5458565
Bedford,Texas,32.844017,-97.1430671
Benbrook,Texas,32.673188,-97.4605759
Blue Mound,Texas,32.8565166,-97.3389061
Hurst,Texas,32.8234621,-97.1705678
Keller,Texas,32.9345701,-97.251682
Kennedale,Texas,32.646801,-97.2258465
Colleyville,Texas,32.8809603,-97.155012
Crowley,Texas,32.5790251,-97.3625172
Dalworthington Gardens,Texas,32.7029102,-97.155289
Cedar Hill,Texas,32.5884689,-96.9561152
Cockrell Hill,Texas,32.7362421,-96.8869481
Balch Springs,Texas,32.7287413,-96.6227714
Carrollton,Texas,32.9537349,-96.8902816
Hutchins,Texas,32.6493,-96.7130521
Irving,Texas,32.8140177,-96.9488945
Coppell,Texas,32.9545687,-97.0150078
Dallas,Texas,32.7830556,-96.8066667
DeSoto,Texas,32.5898577,-96.8569451
Duncanville,Texas,32.6518004,-96.9083366
Ackerly,Texas,32.5264993,-101.71597
Anson,Texas,32.7565042,-99.896207
Albany,Texas,32.723452,-99.2973005
Breckenridge,Texas,32.7556768,-98.9022898
Jefferson,Texas,32.7573626,-94.3451926
Kaufman,Texas,32.5890238,-96.3088693
Combine,Texas,32.5884684,-96.5085994
Cottonwood,Texas,32.4679173,-96.3891501
Crandall,Texas,32.6279113,-96.4558196
Canton,Texas,32.5565244,-95.8632996
Arp,Texas,32.2254332,-95.0577207
Liberty City,Texas,32.4454257,-94.9485507
Clarksville City,Texas,32.5295896,-94.9029937
Oak Trail Shores,Texas,32.4887482,-97.8341983
Pecan Plantation,Texas,32.3604188,-97.6755816
Brazos Bend,Texas,32.477278,-97.76294
Cresson,Texas,32.5326369,-97.6178026
DeCordova,Texas,32.4298614,-97.6950267
Cleburne,Texas,32.3476438,-97.3866837
Alvarado,Texas,32.4065312,-97.2116782
Briaroaks,Texas,32.5034724,-97.3050152
Burleson,Texas,32.5420821,-97.3208492
Joshua,Texas,32.4615291,-97.3880732
Keene,Texas,32.3968092,-97.3239042
Bardwell,Texas,32.2690354,-96.6961027
Big Spring,Texas,32.250398,-101.4787356
Colorado City,Texas,32.3881745,-100.8645576
Blackwell,Texas,32.0868017,-100.3175971
Andrews,Texas,32.3187158,-102.5457155
Potosi,Texas,32.3292957,-99.6564729
Abilene,Texas,32.4487364,-99.7331439
Cisco,Texas,32.3881861,-98.9792336
Dublin,Texas,32.085143,-98.3419882
Clyde,Texas,32.4059605,-99.4936912
Baird,Texas,32.3940168,-99.3942436
Carthage,Texas,32.1573841,-94.3374199
Beckville,Texas,32.2429366,-94.4554782
Chandler,Texas,32.3079269,-95.479957
Athens,Texas,32.2048735,-95.8555207
Brownsboro,Texas,32.3023706,-95.6135715
Angus,Texas,32.0062671,-96.4330375
Barry,Texas,32.0993189,-96.6361002
Kerens,Texas,32.1332079,-96.2277529
Corsicana,Texas,32.0954304,-96.4688727
Abbott,Texas,31.8848809,-97.0733361
Aquilla,Texas,31.8515484,-97.2180635
Itasca,Texas,32.1595947,-97.1500074
Covington,Texas,32.1784832,-97.2580677
Comanche,Texas,31.8973693,-98.6036581
De Leon,Texas,32.1109743,-98.5358826
Clifton,Texas,31.7823798,-97.5766862
Iredell,Texas,31.9851488,-97.8719741
Cranfills Gap,Texas,31.7737659,-97.8258602
Jacksonville,Texas,31.963778,-95.2705042
Coleman,Texas,31.8273679,-99.4264532
Ballinger,Texas,31.7382062,-99.9473077
Bangs,Texas,31.7170958,-99.1325529
Brownwood,Texas,31.7093197,-98.9911611
Early,Texas,31.742096,-98.9456052
Sierra Blanca,Texas,31.1745732,-105.3571764
Dell City,Texas,31.9387239,-105.2013454
San Elizario,Texas,31.5851146,-106.2727573
Tornillo,Texas,31.4453978,-106.0883071
Westway,Texas,31.9587133,-106.5780466
Lindsay,Texas,31.3693022,-103.5379529
Balmorhea,Texas,30.9843123,-103.7446257
Center,Texas,31.7954512,-94.1790862
Huxley,Texas,31.7623941,-93.8771328
Joaquin,Texas,31.9657232,-94.0538028
Bellmead,Texas,31.5940545,-97.1088903
Beverly Hills,Texas,31.5215557,-97.1538919
Chireno,Texas,31.4993498,-94.3518691
Appleby,Texas,31.7162882,-94.6049313
Cushing,Texas,31.8146179,-94.8404922
Copperas Cove,Texas,31.124062,-97.9030785
Centerville,Texas,31.2579584,-95.978292
Buffalo,Texas,31.4637866,-96.0580197
Jewett,Texas,31.3615664,-96.1441315
Crane,Texas,31.3973624,-102.3501419
Big Lake,Texas,31.1915437,-101.4603945
Barstow,Texas,31.4612451,-103.3937815
Milam,Texas,31.4324041,-93.8457416
Kennard,Texas,31.3596258,-95.1832721
Crockett,Texas,31.3182359,-95.4566136
Burke,Texas,31.2318536,-94.7685411
Diboll,Texas,31.1871319,-94.7810412
Brady,Texas,31.1351682,-99.3350553
Kempner,Texas,31.081007,-98.0025249
Iraan,Texas,30.9140478,-101.8979061
Bremond,Texas,31.1651817,-96.6769217
Calvert,Texas,30.9779651,-96.6738627
Bartlett,Texas,30.7949121,-97.4255583
Belton,Texas,31.0560132,-97.464453
Deweyville,Texas,30.2977058,-93.7435004
South Toledo Bend,Texas,31.1532448,-93.6046199
Browndell,Texas,31.1090823,-93.9629651
Jasper,Texas,30.9201995,-93.9965759
West Livingston,Texas,30.6982503,-95.0018801
Cameron,Texas,30.8532454,-96.9769304
Ozona,Texas,30.7101731,-101.2006665
Colmesneil,Texas,30.9079752,-94.4221436
Huntsville,Texas,30.7235263,-95.5507771
Bertram,Texas,30.7437957,-98.0555763
Burnet,Texas,30.7582376,-98.2283585
Cottonwood Shores,Texas,30.5557453,-98.3239126
Bryan,Texas,30.6743643,-96.3699632
College Station,Texas,30.627977,-96.3344068
Serenada,Texas,30.6993579,-97.6919549
Cedar Park,Texas,30.505198,-97.8202888
Hutto,Texas,30.5426995,-97.5466702
Jarrell,Texas,30.8249094,-97.604454
Coldspring,Texas,30.592421,-95.1293818
Anderson,Texas,30.487147,-95.9868986
Bedias,Texas,30.7757486,-95.949397
Caldwell,Texas,30.5313152,-96.6930303
Junction,Texas,30.4893555,-99.7720109
Alpine,Texas,30.3584919,-103.6610115
Sanderson,Texas,30.1424083,-102.3940324
Redford,Texas,29.4499109,-104.1893657
Pinehurst,Texas,30.1710479,-95.6824459
Porter Heights,Texas,30.151883,-95.3218803
The Woodlands,Texas,30.1579935,-95.4893845
Conroe,Texas,30.3118769,-95.4560512
Shady Hollow,Texas,30.1649327,-97.8622284
Wells Branch,Texas,30.4460353,-97.6794507
Windemere,Texas,30.4590907,-97.6491722
Austin,Texas,30.267153,-97.7430608
Jonestown,Texas,30.4954748,-97.9233468
Creedmoor,Texas,30.0899368,-97.7338917
Stonewall,Texas,30.2360359,-98.6644769
Blanco,Texas,30.0979862,-98.4214095
Johnson City,Texas,30.2768676,-98.4119677
Cleveland,Texas,30.34132,-95.0854885
Ames,Texas,30.0538261,-94.7435327
Daisetta,Texas,30.1132688,-94.642975
Dayton,Texas,30.0466051,-94.8852026
Dayton Lakes,Texas,30.1446577,-94.8221464
Devers,Texas,30.0274371,-94.5915841
Wyldwood,Texas,30.1293821,-97.4727743
Bastrop,Texas,30.1104947,-97.3152701
Brenham,Texas,30.1668828,-96.3977442
Buda,Texas,30.0852135,-97.8402827
Dripping Springs,Texas,30.1902067,-98.0866781
Del Rio,Texas,29.3627296,-100.896761
Ingram,Texas,30.0774307,-99.2403213
Bridge City,Texas,30.0207678,-93.8457255
Brookshire,Texas,29.7860643,-95.9510661
China,Texas,30.047992,-94.3357433
Beaumont,Texas,30.0860459,-94.1018461
Bevil Oaks,Texas,30.1502123,-94.2696305
Sheldon,Texas,29.8680014,-95.1282643
Spring,Texas,30.0799405,-95.4171601
Baytown,Texas,29.7355047,-94.9774274
Bellaire,Texas,29.7057858,-95.4588299
Bunker Hill Village,Texas,29.7674508,-95.5299427
Jacinto City,Texas,29.7674495,-95.2338233
Jersey Village,Texas,29.887725,-95.5629984
Deer Park,Texas,29.7052284,-95.1238204
Carmine,Texas,30.1493838,-96.6860862
Boerne,Texas,29.7946641,-98.7319703
Bellville,Texas,29.9502253,-96.2571858
Brazos Country,Texas,29.7538441,-96.0505136
Industry,Texas,29.9724459,-96.5021927
Camp Wood,Texas,29.6693924,-100.0122911
Bulverde,Texas,29.7438332,-98.4530729
Columbus,Texas,29.7066232,-96.5396933
Eagle Lake,Texas,29.5896836,-96.3335769
Bandera,Texas,29.7266131,-99.0736462
Winnie,Texas,29.8202205,-94.3840777
Anahuac,Texas,29.7730001,-94.6826961
Beach City,Texas,29.6621714,-94.8899241
Stowell,Texas,29.7899436,-94.3832443
Cove,Texas,29.8274438,-94.8024219
McQueeney,Texas,29.5921732,-98.0333396
Redwood,Texas,29.8102221,-97.9113931
Cibolo,Texas,29.561618,-98.2269553
Zuehl,Texas,29.4855098,-98.1661203
Cumings,Texas,29.5782928,-95.7988398
Sienna Plantation,Texas,29.4860708,-95.5079991
Mission Bend,Texas,29.6938429,-95.6649468
New Territory,Texas,29.5941245,-95.680781
Pecan Grove,Texas,29.6260681,-95.7316156
Arcola,Texas,29.4960702,-95.4657756
Beasley,Texas,29.4974636,-95.9180099
Katy,Texas,29.7857853,-95.8243956
Kendleton,Texas,29.4507991,-95.9946785
Scenic Oaks,Texas,29.7107784,-98.6758568
Timberwood Park,Texas,29.7057789,-98.4783513
Castle Hills,Texas,29.5232851,-98.5164071
Alamo Heights,Texas,29.4849531,-98.4658502
Balcones Heights,Texas,29.4880086,-98.5516856
Converse,Texas,29.5180081,-98.3161241
Castroville,Texas,29.3557903,-98.8786387
Devine,Texas,29.1399633,-98.905306
East Bernard,Texas,29.5310744,-96.0710696
Utopia,Texas,29.6152274,-99.5269927
Uvalde Estates,Texas,29.1652406,-99.8322804
Brackettville,Texas,29.3105125,-100.4178563
San Leon,Texas,29.4832863,-94.9221465
Clear Lake Shores,Texas,29.547452,-95.0321506
Bayou Vista,Texas,29.3263467,-94.9385339
Jamaica Beach,Texas,29.189684,-94.9796456
Kemah,Texas,29.5427297,-95.0204837
Dickinson,Texas,29.4607876,-95.0513173
Damon,Texas,29.290523,-95.7346708
Clute,Texas,29.0246906,-95.3988291
Wild Peach Village,Texas,29.0835816,-95.6338363
Alvin,Texas,29.4238472,-95.2441009
Angleton,Texas,29.16941,-95.4318847
Brazoria,Texas,29.0444147,-95.5691126
Brookside Village,Texas,29.5868996,-95.3252152
Danbury,Texas,29.2282966,-95.3449365
Cuero,Texas,29.0938652,-97.2891568
Lolita,Texas,28.8394332,-96.5424743
Vanderbilt,Texas,28.8230452,-96.6174766
Charlotte,Texas,28.8619201,-98.7064121
Jourdanton,Texas,28.9180294,-98.5464069
Van Vleck,Texas,29.0177541,-95.8893995
Bay City,Texas,28.9827565,-95.969402
Karnes City,Texas,28.8849772,-97.9008356
Kenedy,Texas,28.8191468,-97.8486123
Moore,Texas,29.0552433,-99.0103089
North Pearsall,Texas,28.9149708,-99.096422
Dilley,Texas,28.6674802,-99.1705887
Crystal City,Texas,28.6774795,-99.8281104
Quemado,Texas,28.9480229,-100.6239711
Eagle Pass,Texas,28.7091433,-100.4995214
Skidmore,Texas,28.2541716,-97.6855522
Normanna,Texas,28.5297152,-97.782221
Pawnee,Texas,28.6527644,-98.0027813
Pettus,Texas,28.6180446,-97.8022219
Tuleta,Texas,28.5708246,-97.7972215
Tulsita,Texas,28.6430435,-97.8161112
Tynan,Texas,28.1694525,-97.7574976
Beeville,Texas,28.4008319,-97.7483312
Cotulla,Texas,28.436934,-99.2350322
Asherton,Texas,28.4419323,-99.7603293
Big Wells,Texas,28.5733162,-99.5686565
Carrizo Springs,Texas,28.5219292,-99.8606107
Austwell,Texas,28.3902814,-96.842208
Mirando City,Texas,27.4397497,-99.001137
Oilton,Texas,27.4658609,-98.9741916
Doyle,Texas,27.8875234,-97.3444364
Saint Paul,Texas,28.0994567,-97.5558283
Aransas Pass,Texas,27.9094677,-97.1499898
Ingleside,Texas,27.8778026,-97.211657
Ingleside on the Bay,Texas,27.8302465,-97.2211919
Realitos,Texas,27.4447576,-98.5283471
Benavides,Texas,27.5989194,-98.4080661
Sandia,Texas,28.0225146,-97.8794439
Alice,Texas,27.7522487,-98.0697249
Sandy Hollow-Escondidas,Texas,27.9299727,-97.7924503
Agua Dulce,Texas,27.781692,-97.9086105
Bishop,Texas,27.5861441,-97.7991636
Corpus Christi,Texas,27.8005828,-97.396381
Driscoll,Texas,27.6744741,-97.7486072
Siesta Shores,Texas,26.8580961,-99.2536473
New Falcon,Texas,26.6386634,-99.0955885
San Ygnacio,Texas,27.0425317,-99.4400404
Zapata,Texas,26.9072605,-99.2714255
Salineño,Texas,26.5164462,-99.1122546
San Isidro,Texas,26.7167226,-98.453905
Santa Cruz,Texas,26.3545111,-98.7683593
Monte Alto,Texas,26.3731249,-97.9716692
North Alamo,Texas,26.2172955,-98.1288974
Relampago,Texas,26.0850771,-97.9186116
San Carlos,Texas,26.2956267,-98.0719508
Linn,Texas,26.560063,-98.121952
Alamo,Texas,26.1836854,-98.1230638
Alton,Texas,26.2872931,-98.3133487
Donna,Texas,26.1703525,-98.05195
Port Mansfield,Texas,26.5547883,-97.4249807
Santa Monica,Texas,26.362293,-97.5858204
Sebastian,Texas,26.3428491,-97.790273
Olmito,Texas,26.0217447,-97.5341534
San Pedro,Texas,25.9817456,-97.5963774
Santa Maria,Texas,26.0786883,-97.8494421
Tierra Bonita,Texas,26.2714619,-97.8258298
Villa del Sol,Texas,26.1914635,-97.574154
Brownsville,Texas,25.9017472,-97.4974838
Etna,California,41.4568065,-122.8947551
Fort Jones,California,41.6076387,-122.8403099
Montague,California,41.7281985,-122.5278007
Mount Shasta,California,41.3098746,-122.3105666
Eureka,California,40.8020712,-124.1636729
Ferndale,California,40.5762406,-124.2639442
Fortuna,California,40.5981867,-124.1572756
Rio Dell,California,40.4993013,-124.1064369
Redding,California,40.5865396,-122.3916754
Red Bluff,California,40.1784886,-122.2358302
Portola,California,39.8104567,-120.4691034
Gridley,California,39.3637773,-121.6935833
Oroville,California,39.5137752,-121.556359
Fort Bragg,California,39.445723,-123.8052935
Point Arena,California,38.908798,-123.6930726
Orland,California,39.7473803,-122.1963748
Loyalton,California,39.6762936,-120.2410385
Marysville,California,39.1457253,-121.5913547
Lakeport,California,39.0429506,-122.9158293
Grass Valley,California,39.2190608,-121.0610606
Nevada City,California,39.2615606,-121.0160594
Lincoln,California,38.891565,-121.2930079
Rocklin,California,38.7907339,-121.2357828
Roseville,California,38.7521235,-121.2880059
Live Oak,California,39.2757232,-121.6599701
Placerville,California,38.7296252,-120.798546
Napa,California,38.2971367,-122.2855293
Healdsburg,California,38.6104658,-122.8691609
Rohnert Park,California,38.3396367,-122.7010984
Petaluma,California,38.232417,-122.6366524
Elk Grove,California,38.4087993,-121.3716178
Folsom,California,38.6779591,-121.1760583
Galt,California,38.2546373,-121.2999485
Rancho Cordova,California,38.5890723,-121.302728
Plymouth,California,38.4818531,-120.844659
Fairfield,California,38.2493581,-122.0399663
Rio Vista,California,38.1557502,-121.6913439
Mill Valley,California,37.9060368,-122.5449763
Novato,California,38.1074199,-122.5697032
Larkspur,California,37.9340915,-122.5352539
Escalon,California,37.7974273,-120.9966033
Lodi,California,38.1301968,-121.2724473
Ripon,California,37.741595,-121.1243828
Manteca,California,37.7974273,-121.2160526
Lathrop,California,37.8227046,-121.27661
El Cerrito,California,37.9157581,-122.3116367
Hercules,California,38.0171441,-122.2885808
Richmond,California,37.9357576,-122.3477486
Martinez,California,38.0193657,-122.1341321
Oakley,California,37.9974219,-121.7124536
Orinda,California,37.8771476,-122.1796888
Pinole,California,38.0043667,-122.2988587
Pittsburg,California,38.0279762,-121.8846806
Pleasant Hill,California,37.9479786,-122.0607963
Lafayette,California,37.8857582,-122.1180201
Hughson,California,37.5968764,-120.8660408
Riverbank,California,37.7360396,-120.9354895
Modesto,California,37.6390972,-120.9968782
Newman,California,37.3138267,-121.0207614
Oakdale,California,37.7665947,-120.8471545
Patterson,California,37.4716001,-121.129656
Emeryville,California,37.831316,-122.2852473
Fremont,California,37.5482697,-121.9885719
Hayward,California,37.6688205,-122.0807964
Livermore,California,37.6818745,-121.7680088
Newark,California,37.5296593,-122.0402399
Oakland,California,37.8043722,-122.2708026
Piedmont,California,37.8243715,-122.231635
Pleasanton,California,37.6624312,-121.8746789
Madera,California,36.9613356,-120.0607176
East Palo Alto,California,37.4688273,-122.1410751
Foster City,California,37.5585465,-122.2710788
Half Moon Bay,California,37.4635519,-122.4285862
Redwood City,California,37.4852152,-122.2363548
Menlo Park,California,37.4538274,-122.1821871
Millbrae,California,37.5985468,-122.3871942
Pacifica,California,37.6138253,-122.4869194
Atherton,California,37.4613272,-122.197743
Gustine,California,37.2577171,-120.9988154
Livingston,California,37.3868826,-120.7235329
Los Banos,California,37.0582786,-120.8499151
Merced,California,37.3021633,-120.4829677
Firebaugh,California,36.8588376,-120.4560072
Fowler,California,36.6305058,-119.6784697
Fresno,California,36.7477272,-119.7723661
Reedley,California,36.5963395,-119.4504029
Mendota,California,36.7535611,-120.3815574
Orange Cove,California,36.624394,-119.3137301
Parlier,California,36.6116174,-119.5270734
Kerman,California,36.7235572,-120.059879
Kingsburg,California,36.5138398,-119.5540175
Gilroy,California,37.0057816,-121.5682751
Los Altos,California,37.3852183,-122.1141298
Milpitas,California,37.4282724,-121.9066238
Monte Sereno,California,37.236333,-121.992458
Morgan Hill,California,37.1305012,-121.6543901
Mountain View,California,37.3860517,-122.0838511
Palo Alto,California,37.4418834,-122.1430195
Hollister,California,36.8524545,-121.4016021
Gonzales,California,36.5066296,-121.4443806
Greenfield,California,36.3207998,-121.2438138
Marina,California,36.6844029,-121.802173
Monterey,California,36.6002378,-121.8946761
Pacific Grove,California,36.6177375,-121.9166215
King City,California,36.2127439,-121.1260287
Exeter,California,36.2960613,-119.1420517
Farmersville,California,36.2977283,-119.2067767
Lindsay,California,36.2030064,-119.08816
Porterville,California,36.06523,-119.0167679
Gruver,Texas,36.2650314,-101.4062723
Perryton,Texas,36.4000313,-100.8026505
Follett,Texas,36.4339237,-100.1415209
Higgins,Texas,36.1197639,-100.0242899
Hanford,California,36.3274502,-119.6456844
Lemoore,California,36.3007835,-119.7829107
Miami,Texas,35.6914327,-100.6381933
Fritch,Texas,35.6397656,-101.603228
Fontana,California,34.0922335,-117.435048
Grand Terrace,California,34.0339031,-117.3136544
Hesperia,California,34.4263886,-117.3008784
Highland,California,34.1283442,-117.2086513
Loma Linda,California,34.0483474,-117.2611527
Rialto,California,34.1064001,-117.3703235
Montclair,California,34.0775104,-117.6897776
Needles,California,34.8480597,-114.6141315
Ontario,California,34.0633443,-117.6508876
Rancho Cucamonga,California,34.1063989,-117.5931084
Redlands,California,34.0555693,-117.1825381
El Paso de Robles,California,35.6394065,-120.655849
Grover Beach,California,35.1216424,-120.6212821
Morro Bay,California,35.3658075,-120.8499013
Pismo Beach,California,35.1427533,-120.6412827
Ridgecrest,California,35.6224561,-117.6708966
Maricopa,California,35.058858,-119.4009509
McFarland,California,35.6780104,-119.2292748
Pampa,Texas,35.5361559,-100.9598709
Mobeetie,Texas,35.5131022,-100.4417955
Bishop Hills,Texas,35.2597744,-101.9504679
Hereford,Texas,34.8150622,-102.3977036
Hedley,Texas,34.8669964,-100.6604111
Howardwick,Texas,35.0372721,-100.9068118
Guadalupe,California,34.971644,-120.5718363
Lompoc,California,34.6391501,-120.4579409
Fillmore,California,34.3991639,-118.918154
Moorpark,California,34.285558,-118.8820414
Ojai,California,34.4480495,-119.242889
Oxnard,California,34.1975048,-119.1770516
Port Hueneme,California,34.1477829,-119.1951074
El Monte,California,34.0686207,-118.0275667
El Segundo,California,33.9191799,-118.4164652
Gardena,California,33.8883487,-118.3089624
Glendale,California,34.1425078,-118.255075
Glendora,California,34.1361187,-117.865339
Hawaiian Gardens,California,33.8314045,-118.0728424
Hawthorne,California,33.9164032,-118.3525748
Hermosa Beach,California,33.8622367,-118.3995194
Hidden Hills,California,34.1602832,-118.6523096
Lomita,California,33.7922392,-118.3150722
Long Beach,California,33.7669623,-118.1892348
Los Angeles,California,34.0522342,-118.2436849
Lynwood,California,33.930293,-118.2114603
Rolling Hills,California,33.7569615,-118.3539613
Rolling Hills Estates,California,33.7877943,-118.3581284
Rosemead,California,34.0805651,-118.072846
Manhattan Beach,California,33.8847361,-118.4109089
Maywood,California,33.9866807,-118.185349
Monrovia,California,34.1480621,-117.9989548
Montebello,California,34.0094444,-118.1052778
Monterey Park,California,34.0625106,-118.1228476
Norwalk,California,33.9022367,-118.081733
Palmdale,California,34.5794343,-118.1164613
Palos Verdes Estates,California,33.8005714,-118.3900737
Paramount,California,33.8894598,-118.1597911
Pasadena,California,34.1477849,-118.1445155
Pico Rivera,California,33.9830688,-118.096735
Pomona,California,34.0552886,-117.7522793
Rancho Palos Verdes,California,33.7444613,-118.3870173
Redondo Beach,California,33.8491816,-118.3884078
La Cañada Flintridge,California,34.1991718,-118.1878507
La Habra Heights,California,33.9608461,-117.9506186
La Mirada,California,33.9172357,-118.0120086
La Puente,California,34.0200114,-117.9495083
La Verne,California,34.1008426,-117.7678355
Lakewood,California,33.8536269,-118.1339563
Lancaster,California,34.6980406,-118.1367393
Lawndale,California,33.887237,-118.3525744
Kress,Texas,34.3664546,-101.7485133
Quitaque,Texas,34.3661771,-101.0570931
Hart,Texas,34.3850726,-102.1157408
Nazareth,Texas,34.5442338,-102.1026882
Memphis,Texas,34.7247758,-100.5340144
Farwell,Texas,34.383409,-103.0380016
Friona,Texas,34.641734,-102.7241047
Quanah,Texas,34.297855,-99.7403718
Floydada,Texas,33.9845232,-101.3376574
Hale Center,Texas,34.0642436,-101.8437866
Petersburg,Texas,33.8695249,-101.5973877
Plainview,Texas,34.1847936,-101.7068417
Littlefield,Texas,33.9173148,-102.3249022
Olton,Texas,34.1834142,-102.1346258
Muleshoe,Texas,34.2264676,-102.7238264
Electra,Texas,34.0292588,-98.9189575
Henrietta,Texas,33.8173224,-98.1953221
Petrolia,Texas,34.0131515,-98.232267
Hemet,California,33.7475203,-116.9719684
Riverside,California,33.9533487,-117.3961564
Moreno Valley,California,33.937517,-117.2305944
Murrieta,California,33.5539143,-117.2139232
Norco,California,33.9311257,-117.548661
Palm Desert,California,33.7222445,-116.3744556
Palm Springs,California,33.8302961,-116.5452921
Perris,California,33.7825194,-117.2286478
Rancho Mirage,California,33.739744,-116.41279
La Quinta,California,33.6633573,-116.3100095
Lake Elsinore,California,33.6680772,-117.3272615
Nocona,Texas,33.7867684,-97.7258626
Avery,Texas,33.5520559,-94.7810463
Gunter,Texas,33.4478881,-96.747494
Bells,Texas,33.6103837,-96.4108188
Gainesville,Texas,33.6259414,-97.1333453
Muenster,Texas,33.6517736,-97.3764089
Fountain Valley,California,33.7091847,-117.9536697
Fullerton,California,33.8702924,-117.925338
Garden Grove,California,33.7739053,-117.9414477
Huntington Beach,California,33.660297,-117.9992265
Los Alamitos,California,33.8030717,-118.0725641
Mission Viejo,California,33.6000233,-117.6719953
Newport Beach,California,33.6189101,-117.9289469
Orange,California,33.7877945,-117.8531119
Placentia,California,33.8722371,-117.8703363
Rancho Santa Margarita,California,33.640855,-117.603104
La Habra,California,33.9319578,-117.9461734
La Palma,California,33.846404,-118.0467306
Laguna Beach,California,33.5422475,-117.7831104
Laguna Hills,California,33.612523,-117.71283
Laguna Niguel,California,33.5225261,-117.7075526
Laguna Woods,California,33.6103009,-117.7253305
Lake Forest,California,33.6469661,-117.689218
Reno,Texas,33.6631622,-95.4624548
Roxton,Texas,33.5462168,-95.7257949
Paris,Texas,33.6609389,-95.555513
Ector,Texas,33.5773281,-96.2733145
Honey Grove,Texas,33.5834377,-95.9099681
Leonard,Texas,33.3795549,-96.2474785
Ravenna,Texas,33.6728814,-96.2416484
Goree,Texas,33.4673183,-99.5245277
Munday,Texas,33.4492628,-99.6228637
Holliday,Texas,33.8162095,-98.6950596
Lorenzo,Texas,33.6706408,-101.5351611
Ralls,Texas,33.6742516,-101.3876559
Lubbock,Texas,33.5778631,-101.8551665
Morton,Texas,33.7250975,-102.7593763
Levelland,Texas,33.5873164,-102.37796
Ropesville,Texas,33.4134229,-102.1543406
Hooks,Texas,33.4662328,-94.2885306
Leary,Texas,33.460123,-94.2076945
Redwater,Texas,33.3581802,-94.2543607
Maud,Texas,33.3329014,-94.3426964
Nash,Texas,33.4423462,-94.130747
New Boston,Texas,33.4598415,-94.4154787
Red Lick,Texas,33.4648454,-94.1710266
